1546229927.942,1546229927.943,ViewStory,0.585
1546229927.943,1546229927.943,ViewStory,0.499
1546229927.946,1546229927.946,ViewStory,0.527
1546229927.946,1546229927.947,ViewStory,0.908
1546229927.947,1546229927.948,ViewStory,0.580
1546229927.948,1546229928.042,ViewStory,93.577
1546229927.846,1546229927.847,ViewStory,0.590
1546229927.948,1546229927.949,ViewStory,0.720
1546229927.949,1546229927.949,ViewStory,0.467
1546229927.950,1546229928.042,ViewStory,92.312
1546229927.341,1546229928.043,ViewStory,702.318
1546229928.044,1546229928.044,ViewStory,0.784
1546229928.045,1546229928.045,ViewStory,0.629
1546229928.045,1546229928.046,ViewStory,0.709
1546229928.048,1546229928.140,ViewStory,91.710
1546229928.140,1546229928.141,ViewStory,0.518
1546229928.141,1546229928.142,ViewStory,0.537
1546229928.142,1546229928.142,ViewStory,0.683
1546229927.341,1546229928.047,ViewStory,706.738
1546229928.047,1546229928.145,ViewStory,97.267
1546229928.145,1546229928.145,ViewStory,0.646
1546229927.341,1546229928.142,ViewStory,801.249
1546229928.142,1546229928.143,ViewStory,0.515
1546229928.143,1546229928.146,ViewStory,3.061
1546229927.341,1546229928.144,ViewStory,802.522
1546229928.144,1546229928.144,ViewStory,0.508
1546229928.145,1546229928.145,ViewStory,0.524
1546229928.147,1546229928.150,ViewStory,2.347
1546229927.341,1546229928.142,ViewStory,801.097
1546229928.142,1546229928.144,ViewStory,2.311
1546229928.144,1546229928.148,ViewStory,3.755
1546229927.946,1546229927.947,ViewStory,1.127
1546229928.144,1546229928.144,ViewStory,0.432
1546229928.144,1546229928.145,ViewStory,0.503
1546229928.145,1546229928.146,ViewStory,0.543
1546229927.344,1546229928.148,ViewStory,804.471
1546229928.148,1546229928.242,ViewStory,93.799
1546229928.242,1546229928.343,ViewStory,100.854
1546229928.340,1546229928.341,ViewStory,1.109
1546229928.342,1546229928.342,ViewStory,0.487
1546229928.342,1546229928.343,ViewStory,0.573
1546229928.343,1546229928.344,ViewStory,0.609
1546229927.341,1546229928.143,ViewStory,801.549
1546229928.143,1546229928.143,ViewStory,0.513
1546229928.143,1546229928.146,ViewStory,2.467
1546229928.146,1546229928.147,ViewStory,0.640
1546229927.341,1546229928.141,ViewStory,800.001
1546229928.142,1546229928.142,ViewStory,0.584
1546229928.142,1546229928.440,ViewStory,298.271
1546229928.440,1546229928.441,ViewStory,0.563
1546229928.441,1546229928.442,ViewStory,0.721
1546229928.442,1546229928.442,ViewStory,0.455
1546229927.743,1546229928.240,ViewStory,496.457
1546229928.242,1546229928.245,ViewStory,3.118
1546229928.245,1546229928.246,ViewStory,0.981
1546229928.247,1546229928.443,ViewStory,196.519
1546229928.441,1546229928.441,ViewStory,0.480
1546229928.441,1546229928.442,ViewStory,0.682
1546229928.442,1546229928.444,ViewStory,1.796
1546229928.444,1546229928.444,ViewStory,0.420
1546229928.444,1546229928.445,ViewStory,0.396
1546229928.445,1546229928.445,ViewStory,0.481
1546229928.443,1546229928.443,ViewStory,0.388
1546229928.444,1546229928.444,ViewStory,0.446
1546229928.444,1546229928.445,ViewStory,0.498
1546229928.445,1546229928.445,ViewStory,0.543
1546229928.445,1546229928.446,ViewStory,0.467
1546229928.446,1546229928.446,ViewStory,0.447
1546229928.447,1546229928.448,ViewStory,0.980
1546229928.148,1546229928.149,ViewStory,0.484
1546229928.242,1546229928.246,ViewStory,3.303
1546229928.246,1546229928.246,ViewStory,0.529
1546229928.247,1546229928.350,ViewStory,103.445
1546229927.341,1546229928.146,ViewStory,804.987
1546229928.147,1546229928.243,ViewStory,96.696
1546229928.243,1546229928.443,ViewStory,199.750
1546229928.443,1546229928.448,ViewStory,4.730
