192873408772352,1546229914.940,1546229914.942,StoriesOfTheDay,1.547
192872600871562,1546229914.645,1546229914.741,StoriesOfTheDay,95.420
192872806484479,1546229913.647,1546229914.843,StoriesOfTheDay,1195.635
192873203832312,1546229914.645,1546229914.744,StoriesOfTheDay,99.691
192873203265157,1546229914.644,1546229914.842,StoriesOfTheDay,197.599
192872602510722,1546229913.646,1546229914.642,StoriesOfTheDay,995.701
192873407120939,1546229913.647,1546229914.840,StoriesOfTheDay,1192.897
192873311531652,1546229914.744,1546229914.746,StoriesOfTheDay,1.956
192873311531671,1546229913.647,1546229914.741,StoriesOfTheDay,1093.222
192872803450849,1546229913.647,1546229914.745,StoriesOfTheDay,1098.014
192872804228313,1546229914.743,1546229914.744,StoriesOfTheDay,0.710
192872600148394,1546229914.740,1546229914.741,StoriesOfTheDay,1.452
192872609293105,1546229913.647,1546229914.740,StoriesOfTheDay,1093.252
192873801429995,1546229914.645,1546229914.646,StoriesOfTheDay,0.781
192873201051197,1546229914.547,1546229914.641,StoriesOfTheDay,94.512
192873200977517,1546229914.644,1546229914.645,StoriesOfTheDay,0.758
192872600175960,1546229913.647,1546229914.642,StoriesOfTheDay,994.791
192872801859783,1546229914.544,1546229914.545,StoriesOfTheDay,0.884
192873702239332,1546229914.444,1546229914.445,StoriesOfTheDay,1.443
192873400563880,1546229913.647,1546229914.543,StoriesOfTheDay,896.390
192872600532423,1546229914.544,1546229914.547,StoriesOfTheDay,3.465
192872602510726,1546229914.544,1546229914.545,StoriesOfTheDay,0.999
192872600148392,1546229913.646,1546229914.542,StoriesOfTheDay,895.974
192873405271790,1546229913.647,1546229914.542,StoriesOfTheDay,895.333
192873601282590,1546229914.445,1546229914.540,StoriesOfTheDay,95.491
192873800478248,1546229914.243,1546229914.442,StoriesOfTheDay,198.266
192887540064961,1546229920.444,1546229920.445,StoriesOfTheDay,0.819
192889234541240,1546229922.040,1546229922.042,StoriesOfTheDay,1.776
192889539891405,1546229922.243,1546229922.245,StoriesOfTheDay,1.632
192889995306296,1546229922.745,1546229922.746,StoriesOfTheDay,0.735
192890218993960,1546229922.944,1546229922.945,StoriesOfTheDay,0.842
192890400132729,1546229923.141,1546229923.142,StoriesOfTheDay,0.770
192891151113430,1546229923.840,1546229923.841,StoriesOfTheDay,0.731
192891331810595,1546229924.041,1546229924.042,StoriesOfTheDay,0.862
